number,site,long,lat,species,sex,date,time,wt,svl,tail,bt,at,month,note_book,time_orig,season,diel,adult,dug,total_v 
16711,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-02-03,13.25,0.5,103,15,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,1315,summer,fossorial,no,no,0.18
16712,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-03,13.38,6,60,135,33.5,28.4,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1323,summer,diurnal,yes,no,1.2
16713,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-03,13.5,6.7,62,135,34.4,28.5,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1330,summer,diurnal,yes,no,1.5
16714,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-02-03,13.58,0.5,92,14,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,1335,summer,fossorial,no,no,0.059
16715,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-02-03,13.62,1.7,128,21,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,1337,summer,fossorial,yes,no,0.0795
16716,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-02-03,13.73,2,137,19,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,1344,summer,fossorial,yes,no,0.175
16717,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-03,13.77,5.5,60,143,35.8,29.7,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1346,summer,diurnal,yes,no,0.4
16718,KLL,20.43,-26.23,Acontias kgalagadi,M,1970-02-03,13.75,2.2,142,18,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,1345,summer,fossorial,yes,no,4
16719,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-02-03,14.03,0.2,67,10,NA,NA,2,MISSING,1402,summer,fossorial,no,no,0.0325
16720,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-02-03,14.05,0.2,64,9,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1403,summer,fossorial,no,no,0
16721,KLL,20.43,-26.23,Acontias kgalagadi,M,1970-02-03,14.08,1.7,138,21,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1405,summer,fossorial,yes,no,0.0065
16722,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-02-03,14.25,1,112,16,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1415,summer,fossorial,no,no,0.0485
16723,KLL,20.43,-26.23,Trachylepis occidentalis,F,1970-02-03,14.6,8.2,70,134,34.2,29.7,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1436,summer,diurnal,no,no,0.251
16724,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-03,14.8,4.5,56,113,33.2,30,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1448,summer,diurnal,yes,no,0.6
16725,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-03,14.98,6,59,153,40,32,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1459,summer,diurnal,yes,no,0.9
16726,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-02-03,15.02,0.2,60,10,NA,32,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1501,summer,fossorial,no,no,0
16727,KLL,20.43,-26.23,Pedioplanis lineoocellata,F,1970-02-03,15.17,4.5,58,123,NA,NA,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1510,summer,diurnal,yes,no,0.125
16728,KLL,20.43,-26.23,Pedioplanis lineoocellata,M,1970-02-03,15.17,5.2,63,145,NA,NA,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1510,summer,diurnal,yes,no,0.5
16729,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-02-03,15.67,0.2,67,10,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1540,summer,fossorial,no,no,0.011
16730,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-02-03,15.83,0.2,65,10,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1550,summer,fossorial,no,no,0.056
16731,KLL,20.43,-26.23,Trachylepis occidentalis,F,1970-02-03,14.58,9,74,101,32.4,29.5,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1435,summer,diurnal,no,no,0.05
16732,KLL,20.43,-26.23,Trachylepis occidentalis,M,1970-02-03,14.75,5,61,74,NA,29.6,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1445,summer,diurnal,no,no,0.03
16733,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-03,14.8,5.7,56,NA,39.4,29.4,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1448,summer,diurnal,yes,no,0.35
16734,KLL,20.43,-26.23,Trachylepis occidentalis,M,1970-02-03,15.03,8.2,72,112,36.4,30,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1502,summer,diurnal,no,no,0.37
16735,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-03,15.17,6,61,157,37,29.8,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1510,summer,diurnal,yes,no,0.6
16736,KLL,20.43,-26.23,Trachylepis occidentalis,M,1970-02-03,15.33,12.5,82,113,36.6,32.1,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1520,summer,diurnal,no,no,0.7
16737,KLL,20.43,-26.23,Trachylepis occidentalis,F,1970-02-03,15.92,10,77,143,33.6,30.4,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1555,summer,diurnal,no,no,0.225
16739,KLL,20.43,-26.23,Agama aculeata,F,1970-02-03,16.58,26.2,90,110,32.4,28.4,2,1.Kalahari-RBH-FieldBook 15002-165073,1635,summer,diurnal,yes,no,3.5
16740,KLL,20.43,-26.23,Acontias kgalagadi,M,1970-02-03,16.75,1.7,136,20,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1645,summer,fossorial,yes,no,0.306
16741,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-02-03,16.92,2,143,22,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1655,summer,fossorial,yes,no,0.179
16742,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-02-03,17,1.2,125,17,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1700,summer,fossorial,no,no,0.255
16743,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-02-03,NA,0.2,73,10,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,summer,fossorial,no,no,0.0105
16744,KLL,20.43,-26.23,Acontias gariepensis,F,1970-02-03,16,0.7,124,23,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,1600,summer,fossorial,yes,no,0.032
16745,KLL,20.43,-26.23,Pedioplanis namaquensis,M,1970-02-03,16.13,2,51,71,NA,31,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1608,summer,diurnal,no,no,0.3
16746,KLL,20.43,-26.23,Nucras tessellata,F,1970-03-03,16.25,4,67,150,32.5,29.3,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1615,autumn,diurnal,yes,no,0.1
16747,KLL,20.43,-26.23,Pedioplanis namaquensis,F,1970-02-03,16.38,2.7,55,106,NA,NA,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1623,summer,diurnal,yes,no,0.3
16748,KLL,20.43,-26.23,Acontias gariepensis,F,1970-02-03,17.17,NA,118,21,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,1710,summer,fossorial,yes,no,0.004
16749,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-02-03,17.28,2,140,21,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1717,summer,fossorial,yes,no,0.2835
16750,KLL,20.43,-26.23,Acontias gariepensis,F,1970-02-03,17.33,0.7,128,21,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,1720,summer,fossorial,yes,no,0.0875
16751,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-02-04,10.62,5,61,129,36,26.4,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1037,summer,diurnal,yes,no,0.315
16752,KLL,20.43,-26.23,Pedioplanis lineoocellata,F,1970-02-04,10.78,4.7,54,122,NA,NA,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1047,summer,diurnal,no,no,0.025
16753,KLL,20.43,-26.23,Pedioplanis lineoocellata,M,1970-02-04,10.78,5.2,55,118,NA,NA,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1047,summer,diurnal,no,no,0.3
16754,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-04,11.07,6,57,163,34.4,27.4,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1104,summer,diurnal,yes,no,0.15
16755,KLL,20.43,-26.23,Pedioplanis namaquensis,F,1970-02-04,11.82,2.5,52,NA,33.8,26.2,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1149,summer,diurnal,no,no,0.1
16756,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-02-04,11.97,5,59,NA,31.3,28.2,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1158,summer,diurnal,yes,no,0.375
16757,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-04,13.73,6.5,58,133,37.7,28.6,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1344,summer,diurnal,yes,no,0.35
16758,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-04,13.85,6,59,120,37.6,29,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1351,summer,diurnal,yes,no,0.6
16759,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-04,14.12,5.7,57,149,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1407,summer,diurnal,yes,no,0.2
16760,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-04,14.2,5.5,57,146,40.6,29.4,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1412,summer,diurnal,yes,no,0.2
16762,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-02-04,18,5.5,61,138,34,29,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1800,summer,diurnal,yes,no,0.27
16763,KLL,20.43,-26.23,Ptenopus garrulus,F,1970-02-04,19.65,2.2,46,34,NA,NA,2,10.Kalahari-FieldBook-33412-21717.pdf,1939,summer,nocturnal,no,no,0.575
16764,KLL,20.43,-26.23,Chondrodactylus angulifer,M,1970-02-04,21.18,29,97,70,24.6,25.5,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2111,summer,nocturnal,no,no,0.8
16765,KLL,20.43,-26.23,Chondrodactylus angulifer,F,1970-02-04,21.3,12.2,78,61,24.4,25.6,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2118,summer,nocturnal,no,no,1
16766,KLL,20.43,-26.23,Chondrodactylus angulifer,M,1970-02-04,21.42,2,48,39,NA,25.5,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2125,summer,nocturnal,no,no,0.2
16767,KLL,20.43,-26.23,Chondrodactylus angulifer,M,1970-02-04,21.57,4,53,40,NA,25.6,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2134,summer,nocturnal,no,no,0.3
16768,KLL,20.43,-26.23,Pachydactylus wahlbergii,F,1970-02-04,21.7,2.2,53,NA,24,24.8,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,2142,summer,nocturnal,no,no,0.4
16769,KLL,20.43,-26.23,Pachydactylus wahlbergii,M,1970-02-04,21.77,1.7,47,47,NA,24.8,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,2146,summer,nocturnal,no,no,0.1
16770,KLK,20.44,-25.45,Trachylepis occidentalis,F,1970-02-05,16.83,22.4,104,74,37,33,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1650,summer,diurnal,yes,no,0.405
16771,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-02-04,10.77,4,52,133,34.5,23.7,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1046,summer,diurnal,yes,no,0.18
16772,KLL,20.43,-26.23,Trachylepis occidentalis,M,1970-02-04,10.83,9.5,73,101,33.9,24.5,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1050,summer,diurnal,no,no,0.6
16773,KLL,20.43,-26.23,Trachylepis occidentalis,F,1970-02-04,11.17,12.3,83,89,32.5,25,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1110,summer,diurnal,yes,no,0.6
16774,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-04,11.28,6,61,85,37.4,25.1,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1117,summer,diurnal,yes,no,0.55
16775,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-04,11.33,5.7,56,153,36.8,25.1,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1120,summer,diurnal,yes,no,0.3
16776,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-04,11.45,5,57,150,35.9,24.5,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1127,summer,diurnal,yes,no,0.2
16777,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-04,11.48,5.7,60,30,35.5,24.5,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1129,summer,diurnal,yes,no,0.5
16778,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-02-04,11.58,6,63,97,33.7,25.2,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1135,summer,diurnal,yes,no,0.265
16779,NA,20.43,-26.23,Pedioplanis lineoocellata,F,1970-02-04,11.63,5.5,60,119,36.6,25.2,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1138,summer,diurnal,yes,no,0.5
16780,KLL,20.43,-26.23,Trachylepis sparsa,M,1970-02-04,11.73,4,58,82,26,23.3,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1144,summer,diurnal,no,no,0.03
16781,KLL,20.43,-26.23,Pedioplanis namaquensis,F,1970-02-04,12,3.2,55,117,32.2,26.6,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1200,summer,diurnal,yes,no,0.2
16782,NA,20.43,-26.23,Pedioplanis lineoocellata,M,1970-02-04,12.05,5.2,61,NA,35.1,25,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1203,summer,diurnal,yes,no,0.25
16783,KLL,20.43,-26.23,Pedioplanis namaquensis,F,1970-02-04,12.13,3,53,130,NA,24.3,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1208,summer,diurnal,yes,no,0.2
16784,KLL,20.43,-26.23,Pedioplanis namaquensis,F,1970-02-04,12.23,2.7,54,124,NA,24.3,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1214,summer,diurnal,yes,no,0.25
16785,KLL,20.43,-26.23,Pedioplanis namaquensis,M,1970-02-04,12.27,3,55,107,33.5,24.8,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1216,summer,diurnal,yes,no,0.15
16786,KLL,20.43,-26.23,Pedioplanis namaquensis,F,1970-02-04,12.38,3,53,120,33.6,25.1,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1223,summer,diurnal,yes,no,0.3
16787,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-02-04,13.53,1.2,41,83,36.1,26.2,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1332,summer,diurnal,no,no,0.16
16788,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-04,13.68,7,60,162,38.1,29.3,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1341,summer,diurnal,yes,no,0.25
16789,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-04,13.83,7,60,131,NA,29.2,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1350,summer,diurnal,yes,no,0
16790,KLL,20.43,-26.23,Pedioplanis lineoocellata,F,1970-02-04,13.92,5.5,60,NA,37,29.2,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1355,summer,diurnal,yes,no,0.675
16791,KLL,20.43,-26.23,Chondrodactylus angulifer,M,1970-02-03,22.67,8.2,63,52,23.1,23,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2240,summer,nocturnal,no,no,0.5
16792,KLL,20.43,-26.23,Chondrodactylus angulifer,F,1970-02-03,22.72,6.2,62,47,22.9,23,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2243,summer,nocturnal,no,no,0.4
16793,KLL,20.43,-26.23,Pedioplanis namaquensis,F,1970-02-04,10.83,2,56,NA,NA,24,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1050,summer,diurnal,yes,no,0.2
16794,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-02-04,10.92,1,37,84,30.4,26.5,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1055,summer,diurnal,no,no,0.03
16796,KLL,20.43,-26.23,Chondrodactylus bibronii,NA,1970-02-04,11.58,24.2,89,90,25.2,25,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1135,summer,nocturnal,no,no,NA
16797,KLL,20.43,-26.23,Pedioplanis namaquensis,M,1970-02-04,11.67,3,55,141,35,24.8,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1140,summer,diurnal,yes,no,0.05
16798,KLL,20.43,-26.23,Acontias gariepensis,M,1970-02-04,11.83,0.5,108,21,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,1150,summer,fossorial,no,no,0.014
16799,KLL,20.43,-26.23,Trachylepis occidentalis,F,1970-02-04,12.03,10.5,78,102,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1202,summer,diurnal,no,no,0.225
16800,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-02-04,12.17,5.5,63,56,31.3,24.4,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1210,summer,diurnal,yes,no,0.8
16801,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-02-04,13.58,2,46,104,35.7,26.2,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1335,summer,diurnal,no,no,0.1
16802,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-04,13.67,5.7,59,161,NA,26.4,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1340,summer,diurnal,yes,no,0.35
16803,KLL,20.43,-26.23,Trachylepis occidentalis,F,1970-02-04,13.83,8.7,74,123,NA,29.5,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1350,summer,diurnal,no,no,0.275
16804,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-04,13.92,6,58,124,NA,29.2,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1355,summer,diurnal,yes,no,0.65
16805,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-02-04,13.98,7.5,60,160,38.5,29.2,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1359,summer,diurnal,yes,no,0.7
16806,NA,20.43,-26.23,Pedioplanis lineoocellata,NA,1970-02-04,14.07,6.5,60,NA,36.4,28.5,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1404,summer,diurnal,yes,no,1.1
16807,NA,20.43,-26.23,Pedioplanis lineoocellata,NA,1970-02-04,14.12,5.2,59,124,39.1,29,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1407,summer,diurnal,yes,no,0.8
16808,KLL,20.43,-26.23,Pedioplanis namaquensis,M,1970-02-04,14.25,3,53,114,38.3,28.8,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1415,summer,diurnal,yes,no,0.2
16809,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-02-04,14.28,1,36,88,37.7,28.8,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1417,summer,diurnal,no,no,0.165
16810,KLL,20.43,-26.23,Pedioplanis lineoocellata,NA,1970-02-04,14.4,4.5,56,110,NA,28.6,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1424,summer,diurnal,yes,no,0.2
16811,KLL,20.43,-26.23,Heliobolus lugubris,F,1970-02-04,14,5,56,130,37.6,28.1,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1400,summer,diurnal,yes,no,1
16812,KLL,20.43,-26.23,Nucras tessellata,M,1970-02-04,14.12,0.5,39,NA,36.4,29.3,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1407,summer,diurnal,no,no,0.18
16813,KLL,20.43,-26.23,Trachylepis occidentalis,M,1970-02-04,14.35,12,77,NA,35.6,29.9,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1421,summer,diurnal,no,no,0.5
16814,KLL,20.43,-26.23,Nucras tessellata,F,1970-02-04,14.62,6,73,NA,36,28.1,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1437,summer,diurnal,yes,no,0.05
16815,KLL,20.43,-26.23,Agama aculeata,F,1970-02-04,14.7,36,99,131,36.4,29.1,2,1.Kalahari-RBH-FieldBook 15002-165073,1442,summer,diurnal,yes,no,1
16816,KLL,20.43,-26.23,Pedioplanis lineoocellata,F,1970-02-04,14.88,5,54,107,36.3,29.9,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1453,summer,diurnal,no,no,0.3
16817,KLL,20.43,-26.23,Pedioplanis namaquensis,M,1970-02-04,14.98,3,55,82,36,30,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1459,summer,diurnal,yes,no,0.23
16818,KLL,20.43,-26.23,Pedioplanis namaquensis,M,1970-02-04,15.1,3,53,113,36.8,28,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1506,summer,diurnal,yes,no,0.2
16819,NA,20.43,-26.23,Pedioplanis lineoocellata,F,1970-02-04,15.23,6,60,NA,34.7,28.7,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1514,summer,diurnal,yes,no,0.885
16820,KLL,20.43,-26.23,Nucras tessellata,M,1970-02-04,15.3,0.5,38,83,NA,28.8,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1518,summer,diurnal,no,no,0.02
16821,NA,20.43,-26.23,Pedioplanis lineoocellata,F,1970-02-04,15.48,5.5,60,NA,36,31,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1529,summer,diurnal,yes,no,0.25
16822,KLL,20.43,-26.23,Pedioplanis namaquensis,M,1970-02-04,18,3,58,NA,34.2,29.1,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1800,summer,diurnal,yes,no,0.251
16823,KLL,20.43,-26.23,Ptenopus garrulus,F,1970-02-04,20.5,2.5,50,35,NA,25.6,2,10.Kalahari-FieldBook-33412-21717.pdf,2030,summer,nocturnal,no,no,0.4
16824,KLL,20.43,-26.23,Ptenopus garrulus,F,1970-02-04,20.63,3.2,54,37,24.4,25.6,2,10.Kalahari-FieldBook-33412-21717.pdf,2038,summer,nocturnal,no,no,0.6
16825,KLL,20.43,-26.23,Chondrodactylus angulifer,M,1970-02-04,20.75,28,91,55,24.4,25.2,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2045,summer,nocturnal,no,no,1.2
16826,KLL,20.43,-26.23,Chondrodactylus angulifer,M,1970-02-04,21.13,2,48,36,24.8,25.1,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2108,summer,nocturnal,no,no,0.1
16827,KLL,20.43,-26.23,Pachydactylus wahlbergii,F,1970-02-04,21.22,3.2,57,31,NA,24,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,2113,summer,nocturnal,no,no,0.2
16828,KLL,20.43,-26.23,Chondrodactylus angulifer,M,1970-02-04,21.5,5.5,58,50,24,23.2,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2130,summer,nocturnal,no,no,0.25
16829,KLL,20.43,-26.23,Chondrodactylus angulifer,F,1970-02-04,21.83,27,93,43,24.4,24.4,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2150,summer,nocturnal,no,no,0.9
16830,KLK,20.43,-25.45,Heliobolus lugubris,F,1970-02-05,15.23,5.5,56,127,38,31.3,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1514,summer,diurnal,yes,no,0.2
16831,KLL,20.43,-26.23,Nucras tessellata,M,1970-02-04,14.42,7.2,74,NA,NA,28.6,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1425,summer,diurnal,yes,no,0.15
16832,KLL,20.43,-26.23,Pedioplanis lineoocellata,NA,1970-02-04,14.68,4.5,60,NA,36.6,28.7,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1441,summer,diurnal,yes,no,0.3
16833,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-02-04,15,1.2,40,80,36.6,28.7,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1500,summer,diurnal,no,no,0.15
16834,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-02-04,15.05,1.7,44,NA,NA,28.5,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1503,summer,diurnal,no,no,0.145
16835,KLL,20.43,-26.23,Meroles suborbitalis,NA,1970-02-04,15.17,0.2,28,NA,NA,NA,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1510,summer,diurnal,no,no,0.06
16836,KLL,20.43,-26.23,Meroles suborbitalis,J,1970-02-04,15.17,0.3,30,NA,NA,NA,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1510,summer,diurnal,no,no,0.03
16837,KLL,20.43,-26.23,Agama aculeata,M,1970-02-04,15.28,40,110,153,33.2,29.1,2,1.Kalahari-RBH-FieldBook 15002-165073,1517,summer,diurnal,yes,no,4.2
16838,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-02-04,15.35,5,61,86,35.5,28.1,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1521,summer,diurnal,yes,no,0.275
16839,KLL,20.43,-26.23,Nucras tessellata,M,1970-02-04,15.38,4.7,66,162,35.8,27.5,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1523,summer,diurnal,no,no,0.02
16840,KLL,20.43,-26.23,Pedioplanis namaquensis,M,1970-02-04,15.43,3,55,108,NA,31,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1526,summer,diurnal,yes,no,0.15
16841,KLL,20.43,-26.23,Pedioplanis namaquensis,M,1970-02-04,15.5,3,56,114,NA,31,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1530,summer,diurnal,yes,no,0.245
16842,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-02-04,15.53,NA,NA,36,NA,31,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1532,summer,diurnal,NA,no,0.07
16843,KLL,20.43,-26.23,Acontias kgalagadi,M,1970-02-04,18.42,2.7,142,23,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1825,summer,fossorial,yes,no,0.2605
16844,KLL,20.43,-26.23,Trachylepis sparsa,M,1970-02-04,NA,11,82,NA,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,yes,no,0.9
16845,KLL,20.43,-26.23,Trachylepis sparsa,F,1970-02-04,NA,8.7,73,88,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,yes,no,0.29
16846,KLL,20.43,-26.23,Trachylepis sparsa,F,1970-02-04,NA,1.5,44,77,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,no,no,0.165
16847,KLL,20.43,-26.23,Trachylepis sparsa,F,1970-02-04,NA,9.2,78,65,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,yes,no,0.5
